style,artist,title,matched,video_id,youtube_url,video_title,source,score,searched_at
Electro,Charonne,Girl,yes,AqPsUKnVi_c,https://music.youtube.com/watch?v=AqPsUKnVi_c,Charonne - Girl [VS005],ytmusic,100.0,2026-09-04T01:18:27
Electro,Charonne,Heavy Metal,yes,7EFgfbg6bVA,https://music.youtube.com/watch?v=7EFgfbg6bVA,Charonne - Heavy Metal [VS005],ytmusic,100.0,2026-09-04T01:18:25
Electro,Charonne,Lunatic Boogie,yes,Atb52--lhUE,https://music.youtube.com/watch?v=Atb52--lhUE,Lunatic,ytmusic,100.0,2026-09-04T01:18:26
Electro,Coburn,We Interrupt This Program (Einmusik Remix),yes,Z4HiC_gMcF4,https://music.youtube.com/watch?v=Z4HiC_gMcF4,We Interrupt This Program (Einmusik Remix),ytmusic,100.0,2026-09-04T01:16:17
Electro,Coburn,We Interrupt This Program (Interrupted Vocal Mix),yes,wJm9kbQFO9c,https://music.youtube.com/watch?v=wJm9kbQFO9c,We Interrupt This Program (Interrupted Vocal Mix),ytmusic,100.0,2026-09-04T01:16:16
Electro,Cowgum,Filthy & Raw,yes,dk_W4iapxNo,https://music.youtube.com/watch?v=dk_W4iapxNo,Press The Issue ft Raw Dawg Filthy & Ken Masters (Official Video),ytmusic,77.41935483870968,2026-09-04T01:16:36
Electro,Cristian Sarde,About Clifford,yes,Zmfw0By3eD0,https://music.youtube.com/watch?v=Zmfw0By3eD0,About Clifford,ytmusic,100.0,2026-09-04T01:11:27
Electro,Cristian Sarde,Changes,yes,BSyR4vIvmNU,https://music.youtube.com/watch?v=BSyR4vIvmNU,Changes,ytmusic,100.0,2026-09-04T01:11:25
Electro,Cristian Sarde,Eyesight Wisdom,yes,u4mRV8lJjEY,https://music.youtube.com/watch?v=u4mRV8lJjEY,Eyesight Wisdom,ytmusic,100.0,2026-09-04T01:11:26
Electro,Cristian Sarde,Professional Dancer,yes,1yfsYnZKcck,https://music.youtube.com/watch?v=1yfsYnZKcck,Professional Dancer,ytmusic,100.0,2026-09-04T01:11:24
Electro,Cristian Sarde,Until My Eyes Fell On Her,yes,7rvVCpMMPNI,https://music.youtube.com/watch?v=7rvVCpMMPNI,Until My Eyes Fell On Her,ytmusic,100.0,2026-09-04T01:11:25
Electro,DMC,Daylight Moonlight,yes,g1AT7T1Qqj0,https://music.youtube.com/watch?v=g1AT7T1Qqj0,DMC - Daylight Moonlight [PF009],ytmusic,100.0,2026-09-04T01:20:36
Electro,DMC,Leave This Place,yes,k5XnV50RM2I,https://music.youtube.com/watch?v=k5XnV50RM2I,DMC - Leave This Place [PF009],ytmusic,100.0,2026-09-04T01:20:37
Electro,DMC,Relentless,yes,hhOxov_LZkM,https://music.youtube.com/watch?v=hhOxov_LZkM,DMC - Relentless [PF009],ytmusic,100.0,2026-09-04T01:20:36
Electro,DMC,Running Round My Mind,yes,5Harr-SU-5Q,https://music.youtube.com/watch?v=5Harr-SU-5Q,Running Round My Mind (feat. YouKnowKuro),ytmusic,91.30434782608695,2026-09-04T01:20:35
Electro,DMX Krew,2 More 606es,yes,IgmwMaGvLH8,https://music.youtube.com/watch?v=IgmwMaGvLH8,2 more 606es,ytmusic,100.0,2026-09-04T01:20:02
Electro,DMX Krew,Altered Chords,yes,Xpa0BiZlIoE,https://music.youtube.com/watch?v=Xpa0BiZlIoE,Altered Chords,ytmusic,100.0,2026-09-04T01:11:36
Electro,DMX Krew,Distress Signal On Mars,yes,nF10nl31jF4,https://music.youtube.com/watch?v=nF10nl31jF4,Distress Signal On Mars,ytmusic,100.0,2026-09-04T01:20:00
Electro,DMX Krew,I Love Juan,yes,HbgPCYAz6e0,https://music.youtube.com/watch?v=HbgPCYAz6e0,I Love Juan,ytmusic,100.0,2026-09-04T01:11:37
Electro,DMX Krew,Local Off,yes,U7MazbQrOWE,https://music.youtube.com/watch?v=U7MazbQrOWE,Local Off,ytmusic,100.0,2026-09-04T01:19:59
Electro,DMX Krew,Return To Jupiter,yes,IBNw1_UDxAo,https://music.youtube.com/watch?v=IBNw1_UDxAo,Return to Jupiter,ytmusic,100.0,2026-09-04T01:11:35
Electro,DMX Krew,Software User Guide,yes,tNrzUIaITz4,https://music.youtube.com/watch?v=tNrzUIaITz4,Software User Guide,ytmusic,100.0,2026-09-04T01:19:59
Electro,DMX Krew,Time Holes,yes,upe-VD1XOFU,https://music.youtube.com/watch?v=upe-VD1XOFU,Time Holes,ytmusic,100.0,2026-09-04T01:20:01
Electro,DMX Krew,Trigger Warning,yes,TKktL7fotTo,https://music.youtube.com/watch?v=TKktL7fotTo,Trigger Warning,ytmusic,100.0,2026-09-04T01:19:58
Electro,DMX Krew,U Ain't Really Down,yes,kUWir0AeH1w,https://music.youtube.com/watch?v=kUWir0AeH1w,U Ain't Really Down,ytmusic,100.0,2026-09-04T01:11:37
Electro,DOTT,Deep Soi,yes,MBIw5eYsU0Y,https://music.youtube.com/watch?v=MBIw5eYsU0Y,Deep Soi,ytmusic,100.0,2026-09-04T01:11:28
Electro,DOTT,Extra Flavour,yes,s_g4MdZmSac,https://music.youtube.com/watch?v=s_g4MdZmSac,Extra Flavour,ytmusic,100.0,2026-09-04T01:11:28
Electro,DOTT,Imminent Catrastrophe,yes,bulurZCcgA4,https://music.youtube.com/watch?v=bulurZCcgA4,Imminent Catrastrophe,ytmusic,100.0,2026-09-04T01:11:29
Electro,DOTT,Stalking Merlin,yes,0p0s7iDuLA4,https://music.youtube.com/watch?v=0p0s7iDuLA4,Stalking Merlin,ytmusic,100.0,2026-09-04T01:11:29
Electro,Dannii Minogue,This Is It (Alternative Mix),yes,-v9aaShZ0X4,https://music.youtube.com/watch?v=-v9aaShZ0X4,This Is It,ytmusic,100.0,2026-09-04T01:16:02
Electro,Dannii Minogue,This Is It (Dannii Got Murked Mix),yes,-v9aaShZ0X4,https://music.youtube.com/watch?v=-v9aaShZ0X4,This Is It,ytmusic,100.0,2026-09-04T01:15:59
Electro,Dannii Minogue,This Is It (Doc & Baron Freestyle Remix),yes,L-Zkt9kVZww,https://music.youtube.com/watch?v=L-Zkt9kVZww,This Is It (Doc & Baron Freestyle Remix),ytmusic,100.0,2026-09-04T01:16:01
Electro,Dannii Minogue,This Is It (Extended Version),yes,-v9aaShZ0X4,https://music.youtube.com/watch?v=-v9aaShZ0X4,This Is It,ytmusic,100.0,2026-09-04T01:16:00
Electro,Dannii Minogue,This Is It (Miami Heat Mix),yes,-v9aaShZ0X4,https://music.youtube.com/watch?v=-v9aaShZ0X4,This Is It,ytmusic,100.0,2026-09-04T01:16:03
Electro,Dannii Minogue,This Is It (Vapor Rub Dub),yes,-v9aaShZ0X4,https://music.youtube.com/watch?v=-v9aaShZ0X4,This Is It,ytmusic,100.0,2026-09-04T01:16:01
Electro,Dove Quiete,My Jordan,yes,zSHyW0y8bjc,https://music.youtube.com/watch?v=zSHyW0y8bjc,A2 MY JORDAN   DOVE QUIETE FEAT BELLA LADOUX,ytmusic,100.0,2026-09-04T01:20:09
Electro,Dove Quiete,So I Ride,yes,uf0jG2DCZYI,https://music.youtube.com/watch?v=uf0jG2DCZYI,A1 SO I RIDE   DOVE QUIETE FEAT BELLA LADOUX,ytmusic,100.0,2026-09-04T01:20:10
Electro,Dove Quiete,Something For,yes,sJZiXFAU-vY,https://music.youtube.com/watch?v=sJZiXFAU-vY,Dove è quiete,ytmusic,68.0,2026-09-04T01:20:11
Electro,"EAT, Luciano",Bla Bla Bla,yes,xX5xGbAaezE,https://music.youtube.com/watch?v=xX5xGbAaezE,Bla Bla Bla,ytmusic,100.0,2026-09-04T01:19:42
Electro,"EAT, Luciano",Mission Elevator,yes,xX5xGbAaezE,https://music.youtube.com/watch?v=xX5xGbAaezE,Bla Bla Bla,ytmusic,77.77777777777777,2026-09-04T01:19:41
Electro,"FSK24, Felix Dulac, Nils, Solal Reyes",Gorilla Jam,yes,wbRXvYkLkYg,https://music.youtube.com/watch?v=wbRXvYkLkYg,FSK24 & Felix Dulac - Gorilla Jam [LDDJ003],ytdlp,63.04347826086956,2026-09-04T01:11:19
Electro,"FSK24, Felix Dulac, Nils, Solal Reyes",Hanging Around,yes,lirV4jTWoYs,https://music.youtube.com/watch?v=lirV4jTWoYs,FSK24 & Felix Dulac - Hanging Around [LDDJ003],ytdlp,65.3061224489796,2026-09-04T01:11:17
Electro,"FSK24, Felix Dulac, Nils, Solal Reyes",Luke Skyvodka,yes,NZ7ocMfu9qA,https://music.youtube.com/watch?v=NZ7ocMfu9qA,Solal Reyes & Nils - Luke Skyvodka [LDDJ003],ytmusic,70.0,2026-09-04T01:11:21
Electro,"FSK24, Felix Dulac, Nils, Solal Reyes",The Sea Peoples,no,,,,none,0.0,2026-09-04T01:58:41
Electro,Felix Da Housecat,Like Something 4 Porno! (Armand Van Helden Remix),yes,Ucrw6XcMGh8,https://music.youtube.com/watch?v=Ucrw6XcMGh8,Like Something 4 Porno! (Teenage Bad Girl Remix),ytmusic,84.21052631578948,2026-09-04T01:16:35
Electro,Felix Da Housecat,Like Something 4 Porno! (Kris Menace Remix),yes,HVp2EA6e1ao,https://music.youtube.com/watch?v=HVp2EA6e1ao,Like Something 4 Porno!,ytmusic,100.0,2026-09-04T01:16:34
Electro,Felix Da Housecat,Like Something 4 Porno! (Teenage Bad Girl Remix),yes,Ucrw6XcMGh8,https://music.youtube.com/watch?v=Ucrw6XcMGh8,Like Something 4 Porno! (Teenage Bad Girl Remix),ytmusic,100.0,2026-09-04T01:16:34
Electro,Felix Da Housecat,Pretty Girls Don't Dance (What Should I Do?),yes,mZT4tjG06DU,https://music.youtube.com/watch?v=mZT4tjG06DU,Pretty Girls Don't Dance,ytmusic,100.0,2026-09-04T01:16:36
Electro,Furious Frank,Dangerous Dancer,yes,7liGzWbBXIc,https://music.youtube.com/watch?v=7liGzWbBXIc,Furious Frank - Dangerous Dancer (Official),ytmusic,100.0,2026-09-04T01:19:55
Electro,Furious Frank,Heysen Trail,yes,NdU4PT1H6GI,https://music.youtube.com/watch?v=NdU4PT1H6GI,Furious Frank - Heysen Trail,ytmusic,100.0,2026-09-04T01:19:57
Electro,Furious Frank,Magic Mountain,yes,IBAl_JWCKAg,https://music.youtube.com/watch?v=IBAl_JWCKAg,"Furious Frank – Magic Mountain (Ken Oath Records, 2017)",ytmusic,100.0,2026-09-04T01:19:55
Electro,Furious Frank,The Grotto,yes,AOMAFeNky1E,https://music.youtube.com/watch?v=AOMAFeNky1E,PREMIERE: Furious Frank - The Grotto [Ken Oath],ytmusic,100.0,2026-09-04T01:19:56
Electro,Furious Frank,Woorabinda Reserve,yes,_jVRv_P8EPA,https://music.youtube.com/watch?v=_jVRv_P8EPA,Furious Frank   Woorabinda Reserve,ytmusic,100.0,2026-09-04T01:19:58
Electro,G.L.O.B.E. & Whiz Kid,Play That Beat Mr. D.J. (Full Length),yes,qyc0T-ZQ3tY,https://music.youtube.com/watch?v=qyc0T-ZQ3tY,Play That Beat Mr. DJ (Full Length) - G.L.O.B.E. & Whiz Kid,ytmusic,95.57522123893806,2026-09-04T01:19:50
Electro,G.L.O.B.E. & Whiz Kid,Play That Beat Mr. D.J. (Instrumental),yes,cXHLHOqQ50w,https://music.youtube.com/watch?v=cXHLHOqQ50w,G.L.O.B.E. & WHIZ KID - Play That Beat Mr. D.J. (Instrumental),ytmusic,100.0,2026-09-04T01:19:51
Electro,G.L.O.B.E. & Whiz Kid,Play That Beat Mr. D.J. (Radio),yes,v8phxV3btdc,https://music.youtube.com/watch?v=v8phxV3btdc,G.L.O.B.E. & Whiz Kid - Play That Beat Mr. DJ (Radio),ytmusic,95.04950495049505,2026-09-04T01:19:49
Electro,"Giammarco Orsini, Intheismah",Control You,yes,yo8jA_IQkAI,https://music.youtube.com/watch?v=yo8jA_IQkAI,"Giammarco Orsini, Intheismah - Control You",ytmusic,100.0,2026-09-04T01:12:57
Electro,"Giammarco Orsini, Intheismah",Gift,yes,b21fDPKK0jU,https://music.youtube.com/watch?v=b21fDPKK0jU,"Giammarco Orsini, Intheismah - Gift",ytmusic,100.0,2026-09-04T01:12:57
Electro,"Giammarco Orsini, Intheismah",The Transition,yes,HwsU98ZilFk,https://music.youtube.com/watch?v=HwsU98ZilFk,"Giammarco Orsini, Intheismah - The Transition",ytmusic,100.0,2026-09-04T01:12:59
Electro,"Giammarco Orsini, Intheismah",Wake Up,yes,AG-ZA_F-iY4,https://music.youtube.com/watch?v=AG-ZA_F-iY4,"Giammarco Orsini, Intheismah - Wake Up",ytmusic,100.0,2026-09-04T01:12:58
Electro,Gogo Gadgeto,Bigger Better,yes,RxMIMQ0QWR0,https://music.youtube.com/watch?v=RxMIMQ0QWR0,Gogo Gadgeto - Bigger Better [KRAFTPHUNK001],ytmusic,100.0,2026-09-04T01:19:02
Electro,Gogo Gadgeto,Camille,yes,DbRM-h-NgKM,https://music.youtube.com/watch?v=DbRM-h-NgKM,Gogo Gadgeto - Camille [KRAFTPHUNK001],ytmusic,100.0,2026-09-04T01:19:01
Electro,Gogo Gadgeto,Electric Spliff,yes,eSFRSrmFF8M,https://music.youtube.com/watch?v=eSFRSrmFF8M,Gogo Gadgeto - Electric Spliff [LMBG15],ytmusic,100.0,2026-09-04T01:12:55
Electro,Gogo Gadgeto,Funky Evil,yes,2E6hn2zAuFg,https://music.youtube.com/watch?v=2E6hn2zAuFg,Gogo Gadgeto - Funky Evil [KRAFTPHUNK001],ytmusic,100.0,2026-09-04T01:19:03
Electro,Gogo Gadgeto,Gadgeto Theme,yes,7f7P2pID7DY,https://music.youtube.com/watch?v=7f7P2pID7DY,Gogo Gadgeto - Gadgeto Theme [LMBG15],ytmusic,100.0,2026-09-04T01:12:54
Electro,Gogo Gadgeto,Romantic Rights,yes,hr1Re625MHs,https://music.youtube.com/watch?v=hr1Re625MHs,Gogo Gadgeto - Romantic Rights [KRAFTPHUNK001],ytmusic,100.0,2026-09-04T01:19:02
Electro,Gogo Gadgeto,Spooky Adventure,yes,ljbsR5LqIkg,https://music.youtube.com/watch?v=ljbsR5LqIkg,Gogo Gadgeto - Spooky Adventure,ytmusic,100.0,2026-09-04T01:12:55
Electro,Gogo Gadgeto,Weird Science (Gadgeto Edit),yes,lSXKjMYq8Qc,https://music.youtube.com/watch?v=lSXKjMYq8Qc,Gogo Gadgeto - Weird Science (Gadgeto Edit) [LMBG15],ytmusic,100.0,2026-09-04T01:12:56
Electro,"Gorillaz, Nelly Furtado",Dare (Remix),yes,nVq_Gua4wsQ,https://music.youtube.com/watch?v=nVq_Gua4wsQ,Maneater,ytmusic,74.28571428571428,2026-09-04T01:16:29
Electro,"Gorillaz, Nelly Furtado",Maneater (Remix),yes,nVq_Gua4wsQ,https://music.youtube.com/watch?v=nVq_Gua4wsQ,Maneater,ytmusic,100.0,2026-09-04T01:16:30
Electro,HOSTOM,Untitled,yes,KI1TUhJ3INU,https://music.youtube.com/watch?v=KI1TUhJ3INU,Untitled BA,ytmusic,100.0,2026-09-04T01:15:21
Electro,HOSTOM,Untitled,yes,KI1TUhJ3INU,https://music.youtube.com/watch?v=KI1TUhJ3INU,Untitled BA,ytmusic,100.0,2026-09-04T01:15:21
Electro,HOSTOM,Untitled,yes,KI1TUhJ3INU,https://music.youtube.com/watch?v=KI1TUhJ3INU,Untitled BA,ytmusic,100.0,2026-09-04T01:15:21
Electro,HOSTOM,Untitled,yes,KI1TUhJ3INU,https://music.youtube.com/watch?v=KI1TUhJ3INU,Untitled BA,ytmusic,100.0,2026-09-04T01:15:21
Electro,Hooked,Now I Get My Kicks (Dub),yes,dhQ5v4XPgUI,https://music.youtube.com/watch?v=dhQ5v4XPgUI,Hooked - Now I Get My Kicks (Dub),ytmusic,100.0,2026-09-04T01:10:29
Electro,Hooked,Now I Get My Kicks (Kickcappella),no,,,,none,0.0,2026-09-04T01:58:37
Electro,Hooked,Now I Get My Kicks (Vocal),yes,mUkqb8gSHDg,https://music.youtube.com/watch?v=mUkqb8gSHDg,Hooked feat Kym Brown - Now I Get My Kicks (The Eggheadz Remix),ytmusic,86.20689655172414,2026-09-04T01:10:29
Electro,Ildec,003000009,yes,b0RFCg6QHZg,https://music.youtube.com/watch?v=b0RFCg6QHZg,Ildec - 003000009,ytmusic,100.0,2026-09-04T01:20:15
Electro,Ildec,Explore The Universe,yes,5GaNR6dwDPQ,https://music.youtube.com/watch?v=5GaNR6dwDPQ,Ildec - Explore The Universe,ytmusic,100.0,2026-09-04T01:20:14
Electro,Ildec,Rosco,yes,thfiWiCQdDs,https://music.youtube.com/watch?v=thfiWiCQdDs,Ildec - Rosco (PTN023),ytmusic,100.0,2026-09-04T01:20:16
Electro,Ildec,Sunrise In Ukraine,yes,5acCdWB4Ii4,https://music.youtube.com/watch?v=5acCdWB4Ii4,Ildec - Sunrise In Ukraine (PTN023),ytmusic,100.0,2026-09-04T01:20:15
Electro,"Interstellar Funk, Loradeniz",Fly Me In,yes,Tm6YVFuu3Hw,https://music.youtube.com/watch?v=Tm6YVFuu3Hw,Fly Me In,ytmusic,96.1038961038961,2026-09-04T01:11:32
Electro,"Interstellar Funk, Loradeniz",Freefall,yes,T1cyYWrSV3I,https://music.youtube.com/watch?v=T1cyYWrSV3I,Freefall,ytmusic,96.0,2026-09-04T01:11:33
Electro,"Interstellar Funk, Loradeniz",Hidden Tongue,yes,hX3nNx468PU,https://music.youtube.com/watch?v=hX3nNx468PU,Hidden Tongue,ytmusic,96.47058823529412,2026-09-04T01:11:33
Electro,"Interstellar Funk, Loradeniz",Lurking Orange,yes,kCmmfVx90HU,https://music.youtube.com/watch?v=kCmmfVx90HU,Lurking Orange,ytmusic,96.55172413793103,2026-09-04T01:11:35
Electro,"Interstellar Funk, Loradeniz",Situational Lullaby,yes,3OJiTFo1f7E,https://music.youtube.com/watch?v=3OJiTFo1f7E,Situational Lullaby,ytmusic,96.90721649484536,2026-09-04T01:11:34
Electro,Juaan,Arandanos,yes,z8xb6sc8HJA,https://music.youtube.com/watch?v=z8xb6sc8HJA,Juaan - Arandanos [STR001],ytmusic,100.0,2026-09-04T01:12:24
Electro,Juaan,Carasho,yes,21eAe2T5gTk,https://music.youtube.com/watch?v=21eAe2T5gTk,Juaan - Carasho [GEEZA001],ytmusic,100.0,2026-09-04T01:18:09
Electro,Juaan,Dr. Ritmo,yes,Dm8FKPGoOgY,https://music.youtube.com/watch?v=Dm8FKPGoOgY,Juaan - Dr. Ritmo [GEEZA001],ytmusic,100.0,2026-09-04T01:18:08
Electro,Juaan,Entre 2,yes,3Bodt20th-Y,https://music.youtube.com/watch?v=3Bodt20th-Y,Juaan - Entre 2 [STR001],ytmusic,100.0,2026-09-04T01:12:24
Electro,Juaan,Maicrofon,yes,TaiekbjmymQ,https://music.youtube.com/watch?v=TaiekbjmymQ,Juaan - Maicrofon [STR001],ytmusic,100.0,2026-09-04T01:12:25
Electro,Juaan,Perdóname 30,yes,icDq2_DVoCY,https://music.youtube.com/watch?v=icDq2_DVoCY,Juaan - Perdóname 30 [GEEZA001],ytmusic,100.0,2026-09-04T01:18:07
Electro,Juaan,Placer,yes,lCrnd5j1Tdc,https://music.youtube.com/watch?v=lCrnd5j1Tdc,Juaan - Placer [STR001],ytmusic,100.0,2026-09-04T01:12:23
Electro,Juaan,Very Perdido,yes,gRN8eXPFiXw,https://music.youtube.com/watch?v=gRN8eXPFiXw,Juaan - Very Perdido [GEEZA001],ytmusic,100.0,2026-09-04T01:18:10
Electro,Kiki,Classix Nouveaux,yes,lEL4ix1GEtk,https://music.youtube.com/watch?v=lEL4ix1GEtk,Classic Nouveaux,ytmusic,95.23809523809524,2026-09-04T01:10:16
Electro,Kiki,Drawing Circles,yes,6v9wkUh03Zs,https://music.youtube.com/watch?v=6v9wkUh03Zs,Drawing Circles,ytmusic,100.0,2026-09-04T01:10:17
Electro,Kiki,Intimacy,yes,92KML01ZaZE,https://music.youtube.com/watch?v=92KML01ZaZE,Intimacy,ytmusic,100.0,2026-09-04T01:10:15
Electro,Kiki,On The 104th Day,yes,nHGauNSaqy8,https://music.youtube.com/watch?v=nHGauNSaqy8,On the 104th Day,ytmusic,100.0,2026-09-04T01:10:19
Electro,Kiki,Run With Me,yes,cREdXFSwdAE,https://music.youtube.com/watch?v=cREdXFSwdAE,Run with Me,ytmusic,100.0,2026-09-04T01:10:14
Electro,Kiki,So Easy To Forget,yes,JhrKTm57At8,https://music.youtube.com/watch?v=JhrKTm57At8,So Easy to Forget,ytmusic,100.0,2026-09-04T01:10:13
Electro,Kiki,The Big Picture,yes,S5c5CCGlnZs,https://music.youtube.com/watch?v=S5c5CCGlnZs,The Big Picture,ytmusic,100.0,2026-09-04T01:10:15
Electro,Kiki,The Calling,yes,1mE7GKf4eSw,https://music.youtube.com/watch?v=1mE7GKf4eSw,The Calling,ytmusic,100.0,2026-09-04T01:10:17
Electro,Kiki,The End Of The World,yes,Bu1CoOX018Q,https://music.youtube.com/watch?v=Bu1CoOX018Q,The End of the World,ytmusic,100.0,2026-09-04T01:10:12
Electro,Kiki,Turn The Lights Down,yes,AZj7K4Au0QM,https://music.youtube.com/watch?v=AZj7K4Au0QM,Turn the Lights Down,ytmusic,100.0,2026-09-04T01:10:19
Electro,Kiki,Up,yes,VA_yeYXyO1c,https://music.youtube.com/watch?v=VA_yeYXyO1c,Up,ytmusic,100.0,2026-09-04T01:10:18
Electro,Kiko,Planet Earth,yes,jJTX5LtzFIw,https://music.youtube.com/watch?v=jJTX5LtzFIw,Kiko - Planet Earth,ytmusic,100.0,2026-09-04T01:10:22
Electro,Kiko,Take A Chance,yes,SG_wTFlqbjs,https://music.youtube.com/watch?v=SG_wTFlqbjs,Take a Chance - Ozyriz,ytmusic,100.0,2026-09-04T01:10:22
Electro,Lamalice,Creatures Don't Lie,yes,YeH8NtvQENA,https://music.youtube.com/watch?v=YeH8NtvQENA,Lamalice - Creatures Don't Lie [PF004],ytmusic,100.0,2026-09-04T01:20:05
Electro,Lamalice,Disco Saucer,yes,9lmu7O41LWE,https://music.youtube.com/watch?v=9lmu7O41LWE,Lamalice - Disco Saucer [PF004],ytmusic,100.0,2026-09-04T01:20:03
Electro,Lamalice,Earth Attack,yes,TSu5_QWmim4,https://music.youtube.com/watch?v=TSu5_QWmim4,Lamalice - Earth Attack [PF004],ytmusic,100.0,2026-09-04T01:20:03
Electro,Lamalice,Humanoid Contact (E.T. Speaking Mix),yes,JlJM3-bcYFA,https://music.youtube.com/watch?v=JlJM3-bcYFA,Lamalice - Humanoïd Contact (E.T. Speaking Mix) [PF004],ytmusic,88.88888888888889,2026-09-04T01:20:04
Electro,Lamalice,On a Mission,yes,ATfVqh40qjM,https://music.youtube.com/watch?v=ATfVqh40qjM,MAN ON A MISSION,ytmusic,74.4186046511628,2026-09-04T01:20:02
Electro,Laurent Garnier,City Sphere (Sax Mix),yes,DLDsfm7Uum4,https://music.youtube.com/watch?v=DLDsfm7Uum4,City Sphere,ytmusic,100.0,2026-09-04T01:09:33
Electro,Laurent Garnier,Dangerous Drive,yes,ItZ00OWRnSw,https://music.youtube.com/watch?v=ItZ00OWRnSw,Dangerous Drive,ytmusic,100.0,2026-09-04T01:09:30
Electro,Laurent Garnier,Downfall,yes,VAtmWKbB3a4,https://music.youtube.com/watch?v=VAtmWKbB3a4,Downfall,ytmusic,100.0,2026-09-04T01:09:32
Electro,Laurent Garnier,"Greed 1 (12"" Mix)",yes,S--0Zb3TSeA,https://music.youtube.com/watch?v=S--0Zb3TSeA,Greed,ytmusic,100.0,2026-09-04T01:09:35
Electro,Laurent Garnier,Greed 2 (Long Version),yes,S--0Zb3TSeA,https://music.youtube.com/watch?v=S--0Zb3TSeA,Greed,ytmusic,100.0,2026-09-04T01:09:36
Electro,Laurent Garnier,Last Tribute From The 20th Century,yes,GM5tnTLZvAA,https://music.youtube.com/watch?v=GM5tnTLZvAA,Last Tribute From The 20Th Century,ytmusic,100.0,2026-09-04T01:09:37
Electro,Laurent Garnier,Le Groove De Ta Mère,yes,oOhLsC-ZMSU,https://music.youtube.com/watch?v=oOhLsC-ZMSU,Laurent Garnier -  Le Groove De Ta Mère (2000 - F Communications - F 115 DLP),ytmusic,100.0,2026-09-04T01:09:31
Electro,Laurent Garnier,Smart Move,yes,sBLI7qlaKQ8,https://music.youtube.com/watch?v=sBLI7qlaKQ8,Laurent Garnier - Smart Move,ytmusic,100.0,2026-09-04T01:09:34
Electro,Laurent Garnier,The Man With The Red Face,yes,JjNcukPxxds,https://music.youtube.com/watch?v=JjNcukPxxds,The Man With The Red Face,ytmusic,100.0,2026-09-04T01:09:35
Electro,Laurent Garnier,The Sound Of The Big Babou,yes,Wp9OPpEy9mc,https://music.youtube.com/watch?v=Wp9OPpEy9mc,The Sound Of The Big Babou,ytmusic,100.0,2026-09-04T01:09:32
Electro,Levat,Cali G,yes,zVqnGxx8NC8,https://music.youtube.com/watch?v=zVqnGxx8NC8,Levat - Cali G [USR028],ytmusic,100.0,2026-09-04T01:12:12
Electro,Levat,Greenumb,no,,,,none,0.0,2026-09-04T01:59:14
Electro,Levat,K-Kraze,no,,,,none,0.0,2026-09-04T01:59:16
Electro,Levat,Oddlove,yes,zVqnGxx8NC8,https://music.youtube.com/watch?v=zVqnGxx8NC8,Levat - Cali G [USR028],ytdlp,55.55555555555556,2026-09-04T01:12:16
Electro,Levat,Plazma,yes,B0jSZ6FAFE8,https://music.youtube.com/watch?v=B0jSZ6FAFE8,Levat -- Plazma,ytmusic,100.0,2026-09-04T01:12:14
Electro,Log _In,Like LegoWelt,yes,dY5MXJ-41QY,https://music.youtube.com/watch?v=dY5MXJ-41QY,Like Twin Peaks,ytmusic,76.47058823529412,2026-09-04T01:12:00
Electro,Log _In,Mad Not Sad,yes,pQOWKhmvK9E,https://music.youtube.com/watch?v=pQOWKhmvK9E,Mad Not Sad,ytmusic,78.57142857142857,2026-09-04T01:11:59
Electro,Log _In,Not Brain Damage,yes,Wzw7xYKiD34,https://music.youtube.com/watch?v=Wzw7xYKiD34,Brain Damage,ytmusic,82.75862068965517,2026-09-04T01:11:58
Electro,Log _In,Sound of the South,yes,EEZPZucLTJo,https://music.youtube.com/watch?v=EEZPZucLTJo,Sound of the South,ytmusic,81.81818181818181,2026-09-04T01:12:00
Electro,"MYNC Project, Danny Rampling",Strobelight (Random House Project Mix),yes,bqQweK-Csx8,https://music.youtube.com/watch?v=bqQweK-Csx8,Strobelight (Random House Project Remix),ytmusic,83.80952380952381,2026-09-04T01:19:41
Electro,"MYNC Project, Danny Rampling",Strobelight (Steve Mac's Tribute Mix),yes,LfDFwpXHTfo,https://music.youtube.com/watch?v=LfDFwpXHTfo,Strobelight (Steve Mac's Tribute Mix),ytmusic,91.93548387096774,2026-09-04T01:19:40
Electro,Mamosato,Be Positive,yes,tPjSZoY_Fx0,https://music.youtube.com/watch?v=tPjSZoY_Fx0,Be Positive,ytmusic,100.0,2026-09-04T01:20:21
Electro,Mamosato,Mamotool,yes,QVsHq7P3OSE,https://music.youtube.com/watch?v=QVsHq7P3OSE,Mamosato - Mamotool [STL006],ytmusic,100.0,2026-09-04T01:20:23
Electro,Mamosato,Second On Seven,yes,Dwre48XLKP8,https://music.youtube.com/watch?v=Dwre48XLKP8,Second On Seven,ytmusic,100.0,2026-09-04T01:20:21
Electro,Mamosato,Silence Mood,yes,wzB3GsIr8To,https://music.youtube.com/watch?v=wzB3GsIr8To,Silence Mood,ytmusic,100.0,2026-09-04T01:20:22
Electro,Matthias,Fender Strato,yes,tpOoIeccRDw,https://music.youtube.com/watch?v=tpOoIeccRDw,Matthias - Fender Strato [REDISCO003],ytmusic,100.0,2026-09-04T01:15:09
